source,target,isproduce,edgesize,edgecolor
sid-1,Partial-s91-r(9):b343,0,1,#191970
sid-2,Partial-s91-r(9):b343,0,1,#FFFF54
sid-3,Partial-s91-r(9):b343,0,1,#FF0000
sid-37,Partial-s91-r(9):b343,0,1,#00BFFF
sid-90,Partial-s91-r(9):b343,0,1,#0000CD
sid-91,Partial-s91-r(9):b343,0,1,#FF00FF
sid-94,Partial-s91-r(9):b343,0,1,#7FFF00
Partial-s91-r(7):b344,sid-91,1,1,#000000
sid-1,Partial-s91-r(7):b344,0,1,#191970
sid-2,Partial-s91-r(7):b344,0,1,#FFFF54
sid-3,Partial-s91-r(7):b344,0,1,#FF0000
sid-37,Partial-s91-r(7):b344,0,1,#00BFFF
sid-91,Partial-s91-r(7):b344,0,1,#FF00FF
sid-94,Partial-s91-r(7):b344,0,1,#7FFF00
Partial-s91-r(6):b345,sid-91,1,5,#000000
sid-1,Partial-s91-r(6):b345,0,1,#191970
sid-2,Partial-s91-r(6):b345,0,1,#FFFF54
sid-3,Partial-s91-r(6):b345,0,1,#FF0000
sid-90,Partial-s91-r(6):b345,0,1,#0000CD
sid-91,Partial-s91-r(6):b345,0,1,#FF00FF
sid-94,Partial-s91-r(6):b345,0,1,#7FFF00
Partial-s91-r(5):b346,sid-91,1,2,#000000
sid-1,Partial-s91-r(5):b346,0,1,#191970
sid-2,Partial-s91-r(5):b346,0,1,#FFFF54
sid-3,Partial-s91-r(5):b346,0,1,#FF0000
sid-91,Partial-s91-r(5):b346,0,1,#FF00FF
Partial-s91-r(6):b347,sid-91,1,2,#000000
sid-1,Partial-s91-r(6):b347,0,1,#191970
sid-2,Partial-s91-r(6):b347,0,1,#FFFF54
sid-3,Partial-s91-r(6):b347,0,1,#FF0000
sid-91,Partial-s91-r(6):b347,0,1,#FF00FF
sid-94,Partial-s91-r(6):b347,0,1,#7FFF00
Partial-s91-r(8):b348,sid-91,1,1,#000000
sid-1,Partial-s91-r(8):b348,0,1,#191970
sid-2,Partial-s91-r(8):b348,0,1,#FFFF54
sid-6,Partial-s91-r(8):b348,0,1,#BFBFBF
sid-37,Partial-s91-r(8):b348,0,1,#00BFFF
sid-91,Partial-s91-r(8):b348,0,1,#FF00FF
sid-94,Partial-s91-r(8):b348,0,1,#7FFF00
Partial-s91-r(7):b349,sid-91,1,1,#000000
sid-1,Partial-s91-r(7):b349,0,1,#191970
sid-2,Partial-s91-r(7):b349,0,1,#FFFF54
sid-6,Partial-s91-r(7):b349,0,1,#BFBFBF
sid-78,Partial-s91-r(7):b349,0,1,#BFBFBF
sid-90,Partial-s91-r(7):b349,0,1,#0000CD
sid-91,Partial-s91-r(7):b349,0,1,#FF00FF
sid-94,Partial-s91-r(7):b349,0,1,#7FFF00
Partial-s91-r(6):b350,sid-91,1,2,#000000
sid-1,Partial-s91-r(6):b350,0,1,#191970
sid-2,Partial-s91-r(6):b350,0,1,#FFFF54
sid-6,Partial-s91-r(6):b350,0,1,#BFBFBF
sid-91,Partial-s91-r(6):b350,0,1,#FF00FF
Partial-s91-r(6):b351,sid-91,1,4,#000000
sid-1,Partial-s91-r(6):b351,0,1,#191970
sid-2,Partial-s91-r(6):b351,0,1,#FFFF54
sid-69,Partial-s91-r(6):b351,0,1,#BFBFBF
sid-87,Partial-s91-r(6):b351,0,1,#BFBFBF
sid-91,Partial-s91-r(6):b351,0,1,#FF00FF
Partial-s91-r(9):b352,sid-91,1,1,#000000
sid-1,Partial-s91-r(9):b352,0,1,#191970
sid-2,Partial-s91-r(9):b352,0,1,#FFFF54
sid-37,Partial-s91-r(9):b352,0,1,#00BFFF
sid-58,Partial-s91-r(9):b352,0,1,#BFBFBF
sid-70,Partial-s91-r(9):b352,0,1,#00FA9A
sid-72,Partial-s91-r(9):b352,0,1,#4169E1
sid-90,Partial-s91-r(9):b352,0,1,#0000CD
sid-91,Partial-s91-r(9):b352,0,1,#FF00FF
sid-94,Partial-s91-r(9):b352,0,1,#7FFF00
Partial-s91-r(9):b353,sid-91,1,1,#000000
sid-1,Partial-s91-r(9):b353,0,1,#191970
sid-2,Partial-s91-r(9):b353,0,1,#FFFF54
sid-37,Partial-s91-r(9):b353,0,1,#00BFFF
sid-72,Partial-s91-r(9):b353,0,1,#4169E1
sid-90,Partial-s91-r(9):b353,0,1,#0000CD
sid-91,Partial-s91-r(9):b353,0,1,#FF00FF
sid-94,Partial-s91-r(9):b353,0,1,#7FFF00
Partial-s91-r(8):b354,sid-91,1,3,#000000
sid-1,Partial-s91-r(8):b354,0,1,#191970
sid-2,Partial-s91-r(8):b354,0,1,#FFFF54
sid-37,Partial-s91-r(8):b354,0,1,#00BFFF
sid-72,Partial-s91-r(8):b354,0,1,#4169E1
sid-90,Partial-s91-r(8):b354,0,1,#0000CD
sid-91,Partial-s91-r(8):b354,0,1,#FF00FF
sid-94,Partial-s91-r(8):b354,0,1,#7FFF00
Partial-s91-r(5):b355,sid-91,1,1,#000000
sid-1,Partial-s91-r(5):b355,0,1,#191970
sid-2,Partial-s91-r(5):b355,0,1,#FFFF54
sid-37,Partial-s91-r(5):b355,0,1,#00BFFF
sid-78,Partial-s91-r(5):b355,0,1,#BFBFBF
sid-91,Partial-s91-r(5):b355,0,1,#FF00FF
Partial-s91-r(5):b356,sid-91,1,4,#000000
sid-1,Partial-s91-r(5):b356,0,1,#191970
sid-2,Partial-s91-r(5):b356,0,1,#FFFF54
sid-37,Partial-s91-r(5):b356,0,1,#00BFFF
sid-90,Partial-s91-r(5):b356,0,1,#0000CD
sid-91,Partial-s91-r(5):b356,0,1,#FF00FF
Partial-s91-r(6):b357,sid-91,1,1,#000000
sid-1,Partial-s91-r(6):b357,0,1,#191970
sid-2,Partial-s91-r(6):b357,0,1,#FFFF54
sid-37,Partial-s91-r(6):b357,0,1,#00BFFF
sid-90,Partial-s91-r(6):b357,0,1,#0000CD
sid-91,Partial-s91-r(6):b357,0,1,#FF00FF
sid-94,Partial-s91-r(6):b357,0,1,#7FFF00
Partial-s91-r(4):b358,sid-91,1,1,#000000
sid-1,Partial-s91-r(4):b358,0,1,#191970
sid-2,Partial-s91-r(4):b358,0,1,#FFFF54
sid-37,Partial-s91-r(4):b358,0,1,#00BFFF
sid-91,Partial-s91-r(4):b358,0,1,#FF00FF
Partial-s91-r(5):b359,sid-91,1,1,#000000
sid-1,Partial-s91-r(5):b359,0,1,#191970
sid-2,Partial-s91-r(5):b359,0,1,#FFFF54
sid-37,Partial-s91-r(5):b359,0,1,#00BFFF
sid-91,Partial-s91-r(5):b359,0,1,#FF00FF
sid-94,Partial-s91-r(5):b359,0,1,#7FFF00
Partial-s91-r(5):b360,sid-91,1,2,#000000
sid-1,Partial-s91-r(5):b360,0,1,#191970
sid-2,Partial-s91-r(5):b360,0,1,#FFFF54
sid-69,Partial-s91-r(5):b360,0,1,#BFBFBF
sid-87,Partial-s91-r(5):b360,0,1,#BFBFBF
sid-91,Partial-s91-r(5):b360,0,1,#FF00FF
Partial-s91-r(6):b361,sid-91,1,1,#000000
sid-1,Partial-s91-r(6):b361,0,1,#191970
sid-2,Partial-s91-r(6):b361,0,1,#FFFF54
sid-72,Partial-s91-r(6):b361,0,1,#4169E1
sid-91,Partial-s91-r(6):b361,0,1,#FF00FF
sid-94,Partial-s91-r(6):b361,0,1,#7FFF00
Partial-s91-r(6):b362,sid-91,1,1,#000000
sid-1,Partial-s91-r(6):b362,0,1,#191970
sid-2,Partial-s91-r(6):b362,0,1,#FFFF54
sid-78,Partial-s91-r(6):b362,0,1,#BFBFBF
sid-90,Partial-s91-r(6):b362,0,1,#0000CD
sid-91,Partial-s91-r(6):b362,0,1,#FF00FF
sid-94,Partial-s91-r(6):b362,0,1,#7FFF00
Partial-s91-r(3):b363,sid-91,1,1,#000000
sid-1,Partial-s91-r(3):b363,0,1,#191970
sid-2,Partial-s91-r(3):b363,0,1,#FFFF54
sid-91,Partial-s91-r(3):b363,0,1,#FF00FF
Partial-s91-r(4):b364,sid-91,1,1,#000000
sid-1,Partial-s91-r(4):b364,0,1,#191970
sid-2,Partial-s91-r(4):b364,0,1,#FFFF54
sid-91,Partial-s91-r(4):b364,0,1,#FF00FF
Partial-s91-r(5):b365,sid-91,1,1,#000000
sid-1,Partial-s91-r(5):b365,0,1,#191970
sid-2,Partial-s91-r(5):b365,0,1,#FFFF54
sid-91,Partial-s91-r(5):b365,0,1,#FF00FF
Partial-s91-r(4):b366,sid-91,1,4,#000000
sid-1,Partial-s91-r(4):b366,0,1,#191970
sid-2,Partial-s91-r(4):b366,0,1,#FFFF54
sid-91,Partial-s91-r(4):b366,0,1,#FF00FF
sid-94,Partial-s91-r(4):b366,0,1,#7FFF00
Partial-s91-r(6):b367,sid-91,1,1,#000000
sid-1,Partial-s91-r(6):b367,0,1,#191970
sid-3,Partial-s91-r(6):b367,0,1,#FF0000
sid-37,Partial-s91-r(6):b367,0,1,#00BFFF
sid-91,Partial-s91-r(6):b367,0,1,#FF00FF
sid-94,Partial-s91-r(6):b367,0,1,#7FFF00
Partial-s91-r(8):b368,sid-91,1,1,#000000
sid-1,Partial-s91-r(8):b368,0,1,#191970
sid-3,Partial-s91-r(8):b368,0,1,#FF0000
sid-37,Partial-s91-r(8):b368,0,1,#00BFFF
sid-69,Partial-s91-r(8):b368,0,1,#BFBFBF
sid-72,Partial-s91-r(8):b368,0,1,#4169E1
sid-90,Partial-s91-r(8):b368,0,1,#0000CD
sid-91,Partial-s91-r(8):b368,0,1,#FF00FF
sid-94,Partial-s91-r(8):b368,0,1,#7FFF00
Partial-s91-r(6):b369,sid-91,1,1,#000000
sid-1,Partial-s91-r(6):b369,0,1,#191970
sid-3,Partial-s91-r(6):b369,0,1,#FF0000
sid-37,Partial-s91-r(6):b369,0,1,#00BFFF
sid-69,Partial-s91-r(6):b369,0,1,#BFBFBF
sid-91,Partial-s91-r(6):b369,0,1,#FF00FF
sid-94,Partial-s91-r(6):b369,0,1,#7FFF00
Partial-s91-r(4):b370,sid-91,1,1,#000000
sid-1,Partial-s91-r(4):b370,0,1,#191970
sid-3,Partial-s91-r(4):b370,0,1,#FF0000
sid-37,Partial-s91-r(4):b370,0,1,#00BFFF
sid-91,Partial-s91-r(4):b370,0,1,#FF00FF
Partial-s91-r(5):b371,sid-91,1,7,#000000
sid-1,Partial-s91-r(5):b371,0,1,#191970
sid-3,Partial-s91-r(5):b371,0,1,#FF0000
sid-37,Partial-s91-r(5):b371,0,1,#00BFFF
sid-91,Partial-s91-r(5):b371,0,1,#FF00FF
sid-94,Partial-s91-r(5):b371,0,1,#7FFF00
Partial-s91-r(4):b372,sid-91,1,4,#000000
sid-1,Partial-s91-r(4):b372,0,1,#191970
sid-3,Partial-s91-r(4):b372,0,1,#FF0000
sid-69,Partial-s91-r(4):b372,0,1,#BFBFBF
sid-91,Partial-s91-r(4):b372,0,1,#FF00FF
Partial-s91-r(3):b373,sid-91,1,2,#000000
sid-1,Partial-s91-r(3):b373,0,1,#191970
sid-3,Partial-s91-r(3):b373,0,1,#FF0000
sid-91,Partial-s91-r(3):b373,0,1,#FF00FF
Partial-s91-r(4):b374,sid-91,1,13,#000000
sid-1,Partial-s91-r(4):b374,0,1,#191970
sid-3,Partial-s91-r(4):b374,0,1,#FF0000
sid-91,Partial-s91-r(4):b374,0,1,#FF00FF
sid-94,Partial-s91-r(4):b374,0,1,#7FFF00
Partial-s91-r(5):b375,sid-91,1,1,#000000
sid-1,Partial-s91-r(5):b375,0,1,#191970
sid-37,Partial-s91-r(5):b375,0,1,#00BFFF
sid-78,Partial-s91-r(5):b375,0,1,#BFBFBF
sid-91,Partial-s91-r(5):b375,0,1,#FF00FF
sid-94,Partial-s91-r(5):b375,0,1,#7FFF00
Partial-s91-r(3):b376,sid-91,1,1,#000000
sid-1,Partial-s91-r(3):b376,0,1,#191970
sid-69,Partial-s91-r(3):b376,0,1,#BFBFBF
sid-91,Partial-s91-r(3):b376,0,1,#FF00FF
Partial-s91-r(2):b377,sid-91,1,10,#000000
sid-1,Partial-s91-r(2):b377,0,1,#191970
sid-91,Partial-s91-r(2):b377,0,1,#FF00FF
Partial-s91-r(4):b378,sid-91,1,1,#000000
sid-1,Partial-s91-r(4):b378,0,1,#191970
sid-91,Partial-s91-r(4):b378,0,1,#FF00FF
sid-94,Partial-s91-r(4):b378,0,1,#7FFF00
Partial-s91-r(3):b379,sid-91,1,7,#000000
sid-1,Partial-s91-r(3):b379,0,1,#191970
sid-91,Partial-s91-r(3):b379,0,1,#FF00FF
sid-94,Partial-s91-r(3):b379,0,1,#7FFF00
Partial-s91-r(7):b380,sid-91,1,1,#000000
sid-2,Partial-s91-r(7):b380,0,1,#FFFF54
sid-6,Partial-s91-r(7):b380,0,1,#BFBFBF
sid-37,Partial-s91-r(7):b380,0,1,#00BFFF
sid-78,Partial-s91-r(7):b380,0,1,#BFBFBF
sid-91,Partial-s91-r(7):b380,0,1,#FF00FF
sid-93,Partial-s91-r(7):b380,0,1,#BFBFBF
sid-94,Partial-s91-r(7):b380,0,1,#7FFF00
Partial-s91-r(5):b381,sid-91,1,2,#000000
sid-2,Partial-s91-r(5):b381,0,1,#FFFF54
sid-6,Partial-s91-r(5):b381,0,1,#BFBFBF
sid-37,Partial-s91-r(5):b381,0,1,#00BFFF
sid-91,Partial-s91-r(5):b381,0,1,#FF00FF
sid-94,Partial-s91-r(5):b381,0,1,#7FFF00
Partial-s91-r(9):b382,sid-91,1,1,#000000
sid-2,Partial-s91-r(9):b382,0,1,#FFFF54
sid-37,Partial-s91-r(9):b382,0,1,#00BFFF
sid-72,Partial-s91-r(9):b382,0,1,#4169E1
sid-78,Partial-s91-r(9):b382,0,1,#BFBFBF
sid-90,Partial-s91-r(9):b382,0,1,#0000CD
sid-91,Partial-s91-r(9):b382,0,1,#FF00FF
Partial-s91-r(2):b383,sid-91,1,11,#000000
sid-2,Partial-s91-r(2):b383,0,1,#FFFF54
sid-91,Partial-s91-r(2):b383,0,1,#FF00FF
Partial-s91-r(3):b384,sid-91,1,1,#000000
sid-2,Partial-s91-r(3):b384,0,1,#FFFF54
sid-91,Partial-s91-r(3):b384,0,1,#FF00FF
sid-94,Partial-s91-r(3):b384,0,1,#7FFF00
Partial-s91-r(6):b385,sid-91,1,1,#000000
sid-3,Partial-s91-r(6):b385,0,1,#FF0000
sid-68,Partial-s91-r(6):b385,0,1,#F08080
sid-91,Partial-s91-r(6):b385,0,1,#FF00FF
Partial-s91-r(5):b386,sid-91,1,1,#000000
sid-3,Partial-s91-r(5):b386,0,1,#FF0000
sid-37,Partial-s91-r(5):b386,0,1,#00BFFF
sid-69,Partial-s91-r(5):b386,0,1,#BFBFBF
sid-91,Partial-s91-r(5):b386,0,1,#FF00FF
sid-94,Partial-s91-r(5):b386,0,1,#7FFF00
Partial-s91-r(6):b387,sid-91,1,1,#000000
sid-3,Partial-s91-r(6):b387,0,1,#FF0000
sid-68,Partial-s91-r(6):b387,0,1,#F08080
sid-90,Partial-s91-r(6):b387,0,1,#0000CD
sid-91,Partial-s91-r(6):b387,0,1,#FF00FF
sid-94,Partial-s91-r(6):b387,0,1,#7FFF00
Partial-s91-r(2):b388,sid-91,1,4,#000000
sid-3,Partial-s91-r(2):b388,0,1,#FF0000
sid-91,Partial-s91-r(2):b388,0,1,#FF00FF
Partial-s91-r(4):b389,sid-91,1,1,#000000
sid-5,Partial-s91-r(4):b389,0,1,#BFBFBF
sid-90,Partial-s91-r(4):b389,0,1,#0000CD
sid-91,Partial-s91-r(4):b389,0,1,#FF00FF
Partial-s91-r(3):b390,sid-91,1,2,#000000
sid-90,Partial-s91-r(3):b390,0,1,#0000CD
sid-91,Partial-s91-r(3):b390,0,1,#FF00FF
Partial-s91-r(3):b391,sid-91,1,1,#000000
sid-91,Partial-s91-r(3):b391,0,1,#FF00FF
Partial-s91-r(3):b392,sid-91,1,4,#000000
sid-37,Partial-s91-r(3):b392,0,1,#00BFFF
sid-91,Partial-s91-r(3):b392,0,1,#FF00FF
sid-94,Partial-s91-r(3):b392,0,1,#7FFF00
Partial-s91-r(5):b393,sid-91,1,1,#000000
sid-72,Partial-s91-r(5):b393,0,1,#4169E1
sid-90,Partial-s91-r(5):b393,0,1,#0000CD
sid-91,Partial-s91-r(5):b393,0,1,#FF00FF
Partial-s91-r(3):b394,sid-91,1,2,#000000
sid-72,Partial-s91-r(3):b394,0,1,#4169E1
sid-91,Partial-s91-r(3):b394,0,1,#FF00FF
sid-94,Partial-s91-r(3):b394,0,1,#7FFF00
Partial-s91-r(2):b395,sid-91,1,4,#000000
sid-90,Partial-s91-r(2):b395,0,1,#0000CD
sid-91,Partial-s91-r(2):b395,0,1,#FF00FF
Pure-s91:b396,sid-91,1,135,#000000
sid-91,Pure-s91:b396,0,1,#FF00FF
Partial-s91-r(2):b397,sid-91,1,4,#000000
sid-91,Partial-s91-r(2):b397,0,1,#FF00FF
sid-94,Partial-s91-r(2):b397,0,1,#7FFF00
Partial-s92-r(6):b398,sid-92,1,3,#000000
sid-2,Partial-s92-r(6):b398,0,1,#FFFF54
sid-3,Partial-s92-r(6):b398,0,1,#FF0000
sid-36,Partial-s92-r(6):b398,0,1,#DDA0DD
sid-90,Partial-s92-r(6):b398,0,1,#0000CD
sid-92,Partial-s92-r(6):b398,0,1,#FF8C00
sid-94,Partial-s92-r(6):b398,0,1,#7FFF00
Partial-s92-r(5):b399,sid-92,1,1,#000000
sid-2,Partial-s92-r(5):b399,0,1,#FFFF54
sid-36,Partial-s92-r(5):b399,0,1,#DDA0DD
sid-72,Partial-s92-r(5):b399,0,1,#4169E1
sid-90,Partial-s92-r(5):b399,0,1,#0000CD
sid-92,Partial-s92-r(5):b399,0,1,#FF8C00
Partial-s92-r(4):b400,sid-92,1,1,#000000
sid-2,Partial-s92-r(4):b400,0,1,#FFFF54
sid-36,Partial-s92-r(4):b400,0,1,#DDA0DD
sid-90,Partial-s92-r(4):b400,0,1,#0000CD
sid-92,Partial-s92-r(4):b400,0,1,#FF8C00
Partial-s92-r(4):b401,sid-92,1,1,#000000
sid-3,Partial-s92-r(4):b401,0,1,#FF0000
sid-5,Partial-s92-r(4):b401,0,1,#BFBFBF
sid-90,Partial-s92-r(4):b401,0,1,#0000CD
sid-92,Partial-s92-r(4):b401,0,1,#FF8C00
Partial-s92-r(4):b402,sid-92,1,2,#000000
sid-3,Partial-s92-r(4):b402,0,1,#FF0000
sid-36,Partial-s92-r(4):b402,0,1,#DDA0DD
sid-90,Partial-s92-r(4):b402,0,1,#0000CD
sid-92,Partial-s92-r(4):b402,0,1,#FF8C00
Partial-s92-r(3):b403,sid-92,1,3,#000000
sid-3,Partial-s92-r(3):b403,0,1,#FF0000
sid-90,Partial-s92-r(3):b403,0,1,#0000CD
sid-92,Partial-s92-r(3):b403,0,1,#FF8C00
Partial-s92-r(3):b404,sid-92,1,3,#000000
sid-3,Partial-s92-r(3):b404,0,1,#FF0000
sid-92,Partial-s92-r(3):b404,0,1,#FF8C00
sid-94,Partial-s92-r(3):b404,0,1,#7FFF00
Partial-s92-r(11):b405,sid-92,1,1,#000000
sid-5,Partial-s92-r(11):b405,0,1,#BFBFBF
sid-45,Partial-s92-r(11):b405,0,1,#BFBFBF
sid-47,Partial-s92-r(11):b405,0,1,#BFBFBF
sid-58,Partial-s92-r(11):b405,0,1,#BFBFBF
sid-65,Partial-s92-r(11):b405,0,1,#BFBFBF
sid-72,Partial-s92-r(11):b405,0,1,#4169E1
sid-90,Partial-s92-r(11):b405,0,1,#0000CD
sid-92,Partial-s92-r(11):b405,0,1,#FF8C00
Partial-s92-r(3):b406,sid-92,1,2,#000000
sid-36,Partial-s92-r(3):b406,0,1,#DDA0DD
sid-90,Partial-s92-r(3):b406,0,1,#0000CD
sid-92,Partial-s92-r(3):b406,0,1,#FF8C00
Partial-s92-r(4):b407,sid-92,1,1,#000000
sid-36,Partial-s92-r(4):b407,0,1,#DDA0DD
sid-90,Partial-s92-r(4):b407,0,1,#0000CD
sid-92,Partial-s92-r(4):b407,0,1,#FF8C00
sid-94,Partial-s92-r(4):b407,0,1,#7FFF00
Partial-s92-r(2):b408,sid-92,1,1,#000000
sid-36,Partial-s92-r(2):b408,0,1,#DDA0DD
sid-92,Partial-s92-r(2):b408,0,1,#FF8C00
Partial-s92-r(2):b409,sid-92,1,15,#000000
sid-90,Partial-s92-r(2):b409,0,1,#0000CD
sid-92,Partial-s92-r(2):b409,0,1,#FF8C00
Partial-s92-r(3):b410,sid-92,1,6,#000000
sid-90,Partial-s92-r(3):b410,0,1,#0000CD
sid-92,Partial-s92-r(3):b410,0,1,#FF8C00
sid-94,Partial-s92-r(3):b410,0,1,#7FFF00
Pure-s92:b411,sid-92,1,14,#000000
sid-92,Pure-s92:b411,0,1,#FF8C00
Partial-s93-r(9):b412,sid-93,1,1,#000000
sid-24,Partial-s93-r(9):b412,0,1,#BFBFBF
sid-55,Partial-s93-r(9):b412,0,1,#BFBFBF
sid-72,Partial-s93-r(9):b412,0,1,#4169E1
sid-85,Partial-s93-r(9):b412,0,1,#BFBFBF
sid-89,Partial-s93-r(9):b412,0,1,#BFBFBF
sid-93,Partial-s93-r(9):b412,0,1,#BFBFBF
sid-94,Partial-s93-r(9):b412,0,1,#7FFF00
Partial-s93-r(7):b413,sid-93,1,1,#000000
sid-24,Partial-s93-r(7):b413,0,1,#BFBFBF
sid-55,Partial-s93-r(7):b413,0,1,#BFBFBF
sid-85,Partial-s93-r(7):b413,0,1,#BFBFBF
sid-89,Partial-s93-r(7):b413,0,1,#BFBFBF
sid-93,Partial-s93-r(7):b413,0,1,#BFBFBF
sid-94,Partial-s93-r(7):b413,0,1,#7FFF00
Partial-s93-r(5):b414,sid-93,1,1,#000000
sid-55,Partial-s93-r(5):b414,0,1,#BFBFBF
sid-72,Partial-s93-r(5):b414,0,1,#4169E1
sid-85,Partial-s93-r(5):b414,0,1,#BFBFBF
sid-89,Partial-s93-r(5):b414,0,1,#BFBFBF
sid-93,Partial-s93-r(5):b414,0,1,#BFBFBF
Partial-s93-r(5):b415,sid-93,1,1,#000000
sid-55,Partial-s93-r(5):b415,0,1,#BFBFBF
sid-85,Partial-s93-r(5):b415,0,1,#BFBFBF
sid-89,Partial-s93-r(5):b415,0,1,#BFBFBF
sid-93,Partial-s93-r(5):b415,0,1,#BFBFBF
sid-94,Partial-s93-r(5):b415,0,1,#7FFF00
Partial-s94-r(5):b416,sid-94,1,1,#000000
sid-1,Partial-s94-r(5):b416,0,1,#191970
sid-36,Partial-s94-r(5):b416,0,1,#DDA0DD
sid-72,Partial-s94-r(5):b416,0,1,#4169E1
sid-90,Partial-s94-r(5):b416,0,1,#0000CD
sid-94,Partial-s94-r(5):b416,0,1,#7FFF00
Partial-s94-r(4):b417,sid-94,1,1,#000000
sid-1,Partial-s94-r(4):b417,0,1,#191970
sid-36,Partial-s94-r(4):b417,0,1,#DDA0DD
sid-90,Partial-s94-r(4):b417,0,1,#0000CD
sid-94,Partial-s94-r(4):b417,0,1,#7FFF00
Partial-s94-r(2):b418,sid-94,1,27,#000000
sid-1,Partial-s94-r(2):b418,0,1,#191970
sid-94,Partial-s94-r(2):b418,0,1,#7FFF00
Partial-s94-r(4):b419,sid-94,1,1,#000000
sid-26,Partial-s94-r(4):b419,0,1,#BFBFBF
sid-90,Partial-s94-r(4):b419,0,1,#0000CD
sid-94,Partial-s94-r(4):b419,0,1,#7FFF00
Partial-s94-r(2):b420,sid-94,1,2,#000000
sid-36,Partial-s94-r(2):b420,0,1,#DDA0DD
sid-94,Partial-s94-r(2):b420,0,1,#7FFF00
Partial-s94-r(2):b421,sid-94,1,7,#000000
sid-90,Partial-s94-r(2):b421,0,1,#0000CD
sid-94,Partial-s94-r(2):b421,0,1,#7FFF00
Pure-s94:b422,sid-94,1,44,#000000
sid-94,Pure-s94:b422,0,1,#7FFF00
